sample_id,region_id,state,district,date,latitude,longitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,rainfall_ratio_24h_to_7d,rainfall_acceleration,soil_wetness_index,temperature_c,neighbor_risk_mean,neighbor_count,elevation_m,slope_deg,ndvi,vegetation_vulnerability,terrain_rainfall_interaction,soil_rainfall_interaction,hazard_score,label,label_source
IN-THR-THRISSUR__2026-04-02,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-02,10.5276,76.2144,18.0,33.0,33.0,33.0,0.5454545454545454,3.0,0.01956135151155898,29,0.29,2,20,11,0.62,0.0074333135743924125,198.0,0.6455245998814464,0.08377484624840634,0,proxy
IN-THR-THRISSUR__2026-04-03,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-03,10.5276,76.2144,21.0,54.0,54.0,54.0,0.3888888888888889,3.0,0.032009484291641965,29,0.29,2,20,11,0.62,0.012163604030823947,231.0,1.7285121517486661,0.09659043306386209,0,proxy
IN-THR-THRISSUR__2026-04-04,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-04,10.5276,76.2144,24.0,63.0,78.0,78.0,0.3076923076923077,3.0,0.046235921754593956,29,0.29,2,20,11,0.62,0.017569650266745705,264.0,3.6064018968583285,0.10657994854946844,0,proxy
IN-THR-THRISSUR__2026-04-05,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-05,10.5276,76.2144,27.0,72.0,105.0,105.0,0.2571428571428571,3.0,0.06224066390041494,29,0.29,2,20,11,0.62,0.023651452282157676,297.0,6.535269709543568,0.11718836878178035,0,proxy
IN-THR-THRISSUR__2026-04-06,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-06,10.5276,76.2144,30.0,81.0,135.0,135.0,0.2222222222222222,3.0,0.08002371072910491,29,0.29,2,20,11,0.62,0.03040901007705987,330.0,10.803200948429163,0.12841569376079787,0,proxy
IN-THR-THRISSUR__2026-04-07,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-07,10.5276,76.2144,33.0,90.0,168.0,168.0,0.19642857142857142,3.0,0.0995850622406639,29,0.29,2,20,11,0.62,0.03784232365145228,363.0,16.730290456431533,0.14026192348652092,0,proxy
IN-THR-THRISSUR__2026-04-08,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-08,10.5276,76.2144,36.0,99.0,189.0,204.0,0.19047619047619047,3.0,0.12092471843509188,29,0.29,2,20,11,0.62,0.04595139300533491,396.0,22.854771784232366,0.1508809041127957,0,proxy
IN-THR-THRISSUR__2026-04-09,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-09,10.5276,76.2144,39.0,108.0,210.0,243.0,0.18571428571428572,3.0,0.14404267931238884,29,0.29,2,20,11,0.62,0.054736218138707764,429.0,30.24896265560166,0.16174955871654534,0,proxy
IN-THR-THRISSUR__2026-04-10,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-10,10.5276,76.2144,42.0,117.0,231.0,285.0,0.18181818181818182,3.0,0.16893894487255484,29,0.29,2,20,11,0.62,0.06419679905157084,462.0,39.024896265560166,0.17286788729776975,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-01,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-01,8.5241,76.9366,16.0,16.0,16.0,16.0,1.0,16.0,0.00948429164196799,29,0.28,2,64,12,0.6,0.003793716656787196,192.0,0.15174866627148784,0.08282974049205938,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-02,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-02,8.5241,76.9366,20.0,36.0,36.0,36.0,0.5555555555555556,4.0,0.02133965619442798,29,0.28,2,64,12,0.6,0.008535862477771192,240.0,0.7682276229994073,0.09090434902432092,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-03,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-03,8.5241,76.9366,24.0,60.0,60.0,60.0,0.4,4.0,0.03556609365737996,29,0.28,2,64,12,0.6,0.014226437462951986,288.0,2.133965619442798,0.10604102872374359,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-04,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-04,8.5241,76.9366,28.0,72.0,88.0,88.0,0.3181818181818182,4.0,0.05216360403082395,29,0.28,2,64,12,0.6,0.02086544161232958,336.0,4.590397154712508,0.11856173239220878,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-05,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-05,8.5241,76.9366,32.0,84.0,120.0,120.0,0.26666666666666666,4.0,0.07113218731475993,29,0.28,2,64,12,0.6,0.02845287492590397,384.0,8.535862477771191,0.13191143610627154,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-06,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-06,8.5241,76.9366,36.0,96.0,156.0,156.0,0.23076923076923078,4.0,0.09247184350918791,29,0.28,2,64,12,0.6,0.03698873740367516,432.0,14.425607587433314,0.1460901398659318,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-07,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-07,8.5241,76.9366,40.0,108.0,196.0,196.0,0.20408163265306123,4.0,0.11618257261410789,29,0.28,2,64,12,0.6,0.046473029045643155,480.0,22.771784232365146,0.1610978436711897,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-08,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-08,8.5241,76.9366,44.0,120.0,224.0,240.0,0.19642857142857142,4.0,0.14226437462951985,29,0.28,2,64,12,0.6,0.05690574985180794,528.0,31.86721991701245,0.17496531675281432,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-09,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-09,8.5241,76.9366,48.0,132.0,252.0,288.0,0.19047619047619047,4.0,0.17071724955542383,29,0.28,2,64,12,0.6,0.06828689982216954,576.0,43.02074688796681,0.18916948218772883,0,proxy
IN-TVM-THIRUVANANTHAPURAM__2026-04-10,IN-TVM-THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2026-04-10,8.5241,76.9366,52.0,144.0,280.0,340.0,0.18571428571428572,4.0,0.2015411973918198,29,0.28,2,64,12,0.6,0.08061647895672792,624.0,56.43153526970954,0.2037103399759332,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-01,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-01,28.9617,79.515,12.0,12.0,12.0,12.0,1.0,12.0,0.007113218731475993,28,0.16,2,230,8,0.63,0.0026318909306461175,96.0,0.08535862477771192,0.059257464615217595,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-02,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-02,28.9617,79.515,12.0,24.0,24.0,24.0,0.5,0.0,0.014226437462951986,28,0.16,2,230,8,0.63,0.005263781861292235,96.0,0.34143449911084767,0.060087623340897886,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-03,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-03,28.9617,79.515,12.0,36.0,36.0,36.0,0.3333333333333333,0.0,0.02133965619442798,28,0.16,2,230,8,0.63,0.007895672791938353,96.0,0.7682276229994073,0.06600252782929003,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-04,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-04,28.9617,79.515,15.0,39.0,51.0,51.0,0.29411764705882354,3.0,0.03023117960877297,28,0.16,2,230,8,0.63,0.011185536455245998,120.0,1.5417901600474215,0.07367691425844859,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-05,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-05,28.9617,79.515,18.0,45.0,69.0,69.0,0.2608695652173913,3.0,0.04090100770598696,28,0.16,2,230,8,0.63,0.015133372851215176,144.0,2.8221695317131004,0.08155884036902726,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-06,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-06,28.9617,79.515,21.0,54.0,90.0,90.0,0.23333333333333334,3.0,0.053349140486069944,28,0.16,2,230,8,0.63,0.01973918197984588,168.0,4.801422643746295,0.09091949260170394,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-07,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-07,28.9617,79.515,24.0,63.0,114.0,114.0,0.21052631578947367,3.0,0.06757557794902193,28,0.16,2,230,8,0.63,0.025002963841138114,192.0,7.7036158861885,0.10089762693733993,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-08,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-08,28.9617,79.515,27.0,72.0,129.0,141.0,0.20930232558139536,3.0,0.08358032009484291,28,0.16,2,230,8,0.63,0.030924718435091876,216.0,10.781861292234735,0.11001632029901211,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-09,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-09,28.9617,79.515,30.0,81.0,147.0,171.0,0.20408163265306123,3.0,0.1013633669235329,28,0.16,2,230,8,0.63,0.037504445761707174,240.0,14.900414937759336,0.11975249576364357,0,proxy
IN-UDH-UDHAMSINGHNAGAR__2026-04-10,IN-UDH-UDHAMSINGHNAGAR,Uttarakhand,Udham Singh Nagar,2026-04-10,28.9617,79.515,33.0,90.0,168.0,204.0,0.19642857142857142,3.0,0.12092471843509188,28,0.16,2,230,8,0.63,0.04474214582098399,264.0,20.315352697095435,0.13010615333123432,0,proxy
IN-UTK-UTTARKASHI__2026-04-01,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-01,30.729,78.443,57.0,57.0,57.0,57.0,1.0,57.0,0.033787788974510964,15,0.57,4,1158,35,0.41,0.019934795494961473,1995.0,1.925903971547125,0.2636420970738517,0,proxy
IN-UTK-UTTARKASHI__2026-04-02,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-02,30.729,78.443,65.0,122.0,122.0,122.0,0.5327868852459017,8.0,0.07231772377000593,15,0.57,4,1158,35,0.41,0.04266745702430351,2275.0,8.822762299940724,0.282142032586091,0,proxy
IN-UTK-UTTARKASHI__2026-04-03,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-03,30.729,78.443,77.0,199.0,199.0,199.0,0.3869346733668342,12.0,0.11796087729697688,15,0.57,4,1158,35,0.41,0.06959691760521637,2695.0,23.474214582098398,0.33241241962776774,0,proxy
IN-UTK-UTTARKASHI__2026-04-04,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-04,30.729,78.443,85.0,227.0,284.0,284.0,0.2992957746478873,8.0,0.16834617664493184,15,0.57,4,1158,35,0.41,0.0993242442205098,2975.0,47.81031416716064,0.36368334394998375,0,proxy
IN-UTK-UTTARKASHI__2026-04-05,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-05,30.729,78.443,93.0,255.0,377.0,377.0,0.246684350132626,8.0,0.2234736218138708,15,0.57,4,1158,35,0.41,0.13184943687018377,3255.0,84.24955542382929,0.398379264234111,1,proxy
IN-UTK-UTTARKASHI__2026-04-06,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-06,30.729,78.443,101.0,279.0,478.0,478.0,0.2112970711297071,8.0,0.2833432128037937,15,0.57,4,1158,35,0.41,0.1671724955542383,3535.0,135.43805572021338,0.43365693986706083,1,proxy
IN-UTK-UTTARKASHI__2026-04-07,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-07,30.729,78.443,109.0,303.0,587.0,587.0,0.18568994889267462,8.0,0.34795494961470064,15,0.57,4,1158,35,0.41,0.20529342027267342,3815.0,204.24955542382926,0.47066469620768453,1,proxy
IN-UTK-UTTARKASHI__2026-04-08,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-08,30.729,78.443,117.0,327.0,647.0,704.0,0.18083462132921174,8.0,0.4173088322465916,15,0.57,4,1158,35,0.41,0.24621221102548907,4095.0,269.99881446354476,0.5023871486405977,1,proxy
IN-UTK-UTTARKASHI__2026-04-09,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-09,30.729,78.443,125.0,351.0,707.0,829.0,0.1768033946251768,8.0,0.4914048606994665,15,0.57,4,1158,35,0.41,0.2899288678126853,4375.0,347.4232365145228,0.5348550663965697,1,proxy
IN-UTK-UTTARKASHI__2026-04-10,IN-UTK-UTTARKASHI,Uttarakhand,Uttarkashi,2026-04-10,30.729,78.443,133.0,375.0,763.0,962.0,0.1743119266055046,8.0,0.5702430349733254,15,0.57,4,1158,35,0.41,0.33644339063426204,4655.0,435.09543568464727,0.5675761417832926,1,proxy
IN-WAY-WAYANAD__2026-04-01,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-01,11.6854,76.132,94.0,94.0,94.0,94.0,1.0,94.0,0.05572021339656195,23,0.67,5,890,33,0.42,0.032317723770005934,3102.0,5.237700059276823,0.322108854993943,0,proxy
IN-WAY-WAYANAD__2026-04-02,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-02,11.6854,76.132,104.0,198.0,198.0,198.0,0.5252525252525253,10.0,0.11736810906935388,23,0.67,5,890,33,0.42,0.06807350326022527,3432.0,23.238885595732068,0.3469956430501464,1,proxy
IN-WAY-WAYANAD__2026-04-03,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-03,11.6854,76.132,114.0,312.0,312.0,312.0,0.36538461538461536,10.0,0.18494368701837582,23,0.67,5,890,33,0.42,0.10726733847065799,3762.0,57.702430349733255,0.41250432358123346,1,proxy
IN-WAY-WAYANAD__2026-04-04,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-04,11.6854,76.132,124.0,342.0,436.0,436.0,0.28440366972477066,10.0,0.25844694724362777,23,0.67,5,890,33,0.42,0.14989922940130412,4092.0,112.6828689982217,0.45605603031520714,1,proxy
IN-WAY-WAYANAD__2026-04-05,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-05,11.6854,76.132,134.0,372.0,570.0,570.0,0.23508771929824562,10.0,0.3378778897451097,23,0.67,5,890,33,0.42,0.19596917605216363,4422.0,192.59039715471252,0.5017655957879523,1,proxy
IN-WAY-WAYANAD__2026-04-06,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-06,11.6854,76.132,144.0,402.0,714.0,714.0,0.20168067226890757,10.0,0.42323651452282157,23,0.67,5,890,33,0.42,0.24547717842323655,4752.0,302.1908713692946,0.549633019999469,1,proxy
IN-WAY-WAYANAD__2026-04-07,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-07,11.6854,76.132,157.0,435.0,871.0,871.0,0.18025258323765786,13.0,0.5163011262596325,23,0.67,5,890,33,0.42,0.2994546532305869,5181.0,449.6982809721399,0.6048926364857513,1,proxy
IN-WAY-WAYANAD__2026-04-08,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-08,11.6854,76.132,167.0,468.0,944.0,1038.0,0.17690677966101695,10.0,0.6152934202726734,23,0.67,5,890,33,0.42,0.3568701837581506,5511.0,580.8369887374037,0.6457439626056728,1,proxy
IN-WAY-WAYANAD__2026-04-09,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-09,11.6854,76.132,177.0,501.0,1017.0,1215.0,0.17404129793510326,10.0,0.7202133965619443,23,0.67,5,890,33,0.42,0.41772377000592775,5841.0,732.4570243034973,0.6887935646742744,1,proxy
IN-WAY-WAYANAD__2026-04-10,IN-WAY-WAYANAD,Kerala,Wayanad,2026-04-10,11.6854,76.132,187.0,531.0,1090.0,1402.0,0.17155963302752295,10.0,0.8310610551274452,23,0.67,5,890,33,0.42,0.4820154119739183,6171.0,905.8565500889152,0.73190901223174,1,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-01,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-01,25.444,92.197,52.0,52.0,52.0,52.0,1.0,52.0,0.03082394783639597,21,0.49,4,1380,28,0.51,0.015103734439834026,1456.0,1.6028452874925905,0.23097764414172522,0,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-02,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-02,25.444,92.197,60.0,112.0,112.0,112.0,0.5357142857142857,8.0,0.06639004149377593,21,0.49,4,1380,28,0.51,0.03253112033195021,1680.0,7.435684647302905,0.24879498783164117,0,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-03,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-03,25.444,92.197,72.0,184.0,184.0,184.0,0.391304347826087,12.0,0.10906935388263189,21,0.49,4,1380,28,0.51,0.053443983402489625,2016.0,20.068761114404268,0.2962072332333462,0,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-04,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-04,25.444,92.197,80.0,212.0,264.0,264.0,0.30303030303030304,8.0,0.15649081209247184,21,0.49,4,1380,28,0.51,0.0766804979253112,2240.0,41.31357439241257,0.3260174854475872,0,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-05,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-05,25.444,92.197,88.0,240.0,352.0,352.0,0.25,8.0,0.2086544161232958,21,0.49,4,1380,28,0.51,0.10224066390041495,2464.0,73.44635447540013,0.35921479645717164,0,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-06,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-06,25.444,92.197,96.0,264.0,448.0,448.0,0.21428571428571427,8.0,0.26556016597510373,21,0.49,4,1380,28,0.51,0.13012448132780083,2688.0,118.97095435684648,0.39295592564901055,1,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-07,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-07,25.444,92.197,104.0,288.0,552.0,552.0,0.18840579710144928,8.0,0.3272080616478957,21,0.49,4,1380,28,0.51,0.16033195020746888,2912.0,180.61885002963842,0.4283891983819557,1,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-08,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-08,25.444,92.197,112.0,312.0,612.0,664.0,0.1830065359477124,8.0,0.3935981031416716,21,0.49,4,1380,28,0.51,0.1928630705394191,3136.0,240.88203912270302,0.45911461465600706,1,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-09,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-09,25.444,92.197,120.0,336.0,672.0,784.0,0.17857142857142858,8.0,0.46473029045643155,21,0.49,4,1380,28,0.51,0.22771784232365144,3360.0,312.298755186722,0.49054755908654923,1,proxy
IN-WJH-WESTJAINTIAHILLS__2026-04-10,IN-WJH-WESTJAINTIAHILLS,Meghalaya,West Jaintia Hills,2026-04-10,25.444,92.197,128.0,360.0,728.0,912.0,0.17582417582417584,8.0,0.5406046235921754,21,0.49,4,1380,28,0.51,0.26489626556016593,3584.0,393.5601659751037,0.5221957239812745,1,proxy
IN-WKA-WESTKAMENG__2026-04-01,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-01,27.363,92.418,47.0,47.0,47.0,47.0,1.0,47.0,0.027860106698280974,16,0.5,4,1840,31,0.48,0.014487255483106106,1457.0,1.3094250148192057,0.2403878905858696,0,proxy
IN-WKA-WESTKAMENG__2026-04-02,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-02,27.363,92.418,54.0,101.0,101.0,101.0,0.5346534653465347,7.0,0.05986959098992294,16,0.5,4,1840,31,0.48,0.031132187314759932,1674.0,6.046828689982217,0.2561671947800338,0,proxy
IN-WKA-WESTKAMENG__2026-04-03,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-03,27.363,92.418,65.0,166.0,166.0,166.0,0.39156626506024095,11.0,0.0983995257854179,16,0.5,4,1840,31,0.48,0.05116775340841731,2015.0,16.33432128037937,0.29936353523060794,0,proxy
IN-WKA-WESTKAMENG__2026-04-04,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-04,27.363,92.418,72.0,191.0,238.0,238.0,0.3025210084033613,7.0,0.14107883817427386,16,0.5,4,1840,31,0.48,0.0733609958506224,2232.0,33.57676348547718,0.32590464841615535,0,proxy
IN-WKA-WESTKAMENG__2026-04-05,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-05,27.363,92.418,79.0,216.0,317.0,317.0,0.24921135646687698,7.0,0.1879075281564908,16,0.5,4,1840,31,0.48,0.09771191464137523,2449.0,59.566686425607585,0.3556312609606321,0,proxy
IN-WKA-WESTKAMENG__2026-04-06,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-06,27.363,92.418,86.0,237.0,403.0,403.0,0.21339950372208435,7.0,0.23888559573206877,16,0.5,4,1840,31,0.48,0.12422050978067577,2666.0,96.27089508002372,0.38570013225094907,0,proxy
IN-WKA-WESTKAMENG__2026-04-07,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-07,27.363,92.418,93.0,258.0,496.0,496.0,0.1875,7.0,0.2940130409010077,16,0.5,4,1840,31,0.48,0.152886781268524,2883.0,145.83046828689982,0.4172595876459581,1,proxy
IN-WKA-WESTKAMENG__2026-04-08,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-08,27.363,92.418,100.0,279.0,549.0,596.0,0.18214936247723132,7.0,0.35328986366330767,16,0.5,4,1840,31,0.48,0.18371072910492,3100.0,193.9561351511559,0.4445250117610437,1,proxy
IN-WKA-WESTKAMENG__2026-04-09,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-09,27.363,92.418,107.0,300.0,602.0,703.0,0.1777408637873754,7.0,0.4167160640189686,16,0.5,4,1840,31,0.48,0.2166923532898637,3317.0,250.86307053941908,0.4724194815192828,1,proxy
IN-WKA-WESTKAMENG__2026-04-10,IN-WKA-WESTKAMENG,Arunachal Pradesh,West Kameng,2026-04-10,27.363,92.418,114.0,321.0,651.0,817.0,0.17511520737327188,7.0,0.4842916419679905,16,0.5,4,1840,31,0.48,0.2518316538233551,3534.0,315.27385892116183,0.5004506892283679,1,proxy
